order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7131,3,32,Fish Fry,2025-04-28,07:40:14,Completed,599.00
7132,14,16,Cappuccino,2025-04-05,17:51:47,Completed,252.00
7133,12,1,Veg Chowmein,2025-01-02,09:22:01,Completed,246.00
7134,19,29,Grilled Steak,2025-03-22,18:02:01,Completed,682.00
7135,12,15,Chicken Momos,2025-04-03,12:21:54,Completed,245.00
7136,13,2,Cheese Burger,2025-04-18,15:58:06,Completed,255.00
7137,25,42,Paneer Butter Masala,2025-02-13,13:19:29,Completed,385.00
7138,11,34,Avocado Salad,2025-04-23,20:56:45,Completed,226.00
7139,9,13,Grilled Steak,2025-03-10,19:44:23,Completed,719.00
7140,16,3,Hakka Noodles,2025-03-20,13:54:34,Completed,258.00
7141,21,16,Mutton Biryani,2025-03-22,15:55:08,Pending,529.00
7142,32,14,Seekh Kebab,2025-01-11,22:50:42,Completed,342.00
7143,33,25,Hakka Noodles,2025-04-23,23:23:31,Completed,265.00
7144,21,46,Veg Chowmein,2025-03-09,22:45:31,Completed,358.00
7145,26,41,BBQ Chicken Platter,2025-03-25,08:13:14,Pending,565.00
7146,16,26,Grilled Steak,2025-02-09,20:56:24,Completed,705.00
7147,17,36,Masala Dosa,2025-01-18,09:18:28,Completed,238.00
7148,3,30,Chocolate Sundae,2025-03-21,17:27:28,Completed,224.00
7149,24,32,Ramen Bowl,2025-02-04,19:01:11,Completed,507.00
7150,5,23,Masala Dosa,2025-02-07,23:32:34,Completed,250.00
7151,15,7,Paneer Butter Masala,2025-01-10,18:02:34,Completed,340.00
7152,22,17,Pad Thai,2025-04-06,15:12:45,Completed,335.00
7153,17,1,Hakka Noodles,2025-02-08,16:52:22,Completed,323.00
7154,26,38,Hakka Noodles,2025-03-25,07:30:41,Completed,258.00
7155,26,15,Fish Fry,2025-04-03,13:30:14,Completed,621.00
7156,30,47,Hot Pot Combo,2025-02-13,09:20:54,Completed,766.00
7157,14,29,Hot Pot Combo,2025-04-20,07:23:08,Completed,692.00
7158,20,48,Chicken Biryani,2025-03-05,18:21:14,Completed,443.00
7159,20,21,BBQ Chicken Platter,2025-01-03,08:59:08,Completed,534.00
7160,26,25,Grilled Steak,2025-02-20,09:34:24,Completed,637.00
7161,22,37,Hot Pot Combo,2025-03-23,16:05:10,Completed,801.00
7162,12,3,Butter Chicken,2025-03-19,22:01:11,Completed,448.00
7163,19,14,Fish Fry,2025-02-07,23:04:29,Completed,612.00
7164,1,11,Ramen Bowl,2025-04-21,20:25:10,Cancelled,473.00
7165,27,31,Seekh Kebab,2025-01-09,19:57:55,Completed,352.00
7166,20,28,Butter Chicken,2025-03-27,22:10:38,Completed,429.00
7167,13,33,Butter Chicken,2025-03-29,21:17:12,Completed,386.00
7168,29,5,Pasta Alfredo,2025-03-19,14:33:21,Cancelled,405.00
7169,30,30,BBQ Chicken Platter,2025-01-06,09:18:41,Pending,566.00
7170,23,45,Butter Chicken,2025-04-12,16:25:39,Pending,394.00
7171,27,16,Cheese Burger,2025-04-26,20:29:24,Cancelled,266.00
7172,7,26,Butter Chicken,2025-01-06,14:56:55,Completed,510.00
7173,19,43,Masala Dosa,2025-03-31,13:58:31,Completed,321.00
7174,8,24,Masala Dosa,2025-04-07,10:32:49,Completed,284.00
7175,29,11,Chicken Momos,2025-01-27,23:02:29,Completed,318.00
7176,25,22,Seekh Kebab,2025-02-21,13:25:02,Completed,329.00
7177,9,21,Donut Box,2025-04-06,21:31:29,Completed,350.00
7178,16,46,Hot Pot Combo,2025-01-18,22:52:17,Pending,703.00
7179,2,39,Paneer Butter Masala,2025-01-23,16:07:34,Completed,333.00
7180,5,43,Hakka Noodles,2025-01-02,15:09:28,Completed,275.00
7181,3,44,Falafel Wrap,2025-01-28,21:44:03,Pending,333.00
7182,7,25,Butter Chicken,2025-02-09,21:03:38,Completed,446.00
7183,13,16,Veg Chowmein,2025-04-27,14:12:05,Completed,217.00
7184,1,22,Grilled Steak,2025-03-29,09:14:56,Completed,652.00
7185,11,3,Pizza Margherita,2025-03-07,10:52:20,Completed,640.00
7186,13,40,Grilled Steak,2025-04-30,19:27:07,Completed,637.00
7187,23,21,Cheese Burger,2025-01-02,19:41:20,Completed,274.00
7188,30,15,Masala Dosa,2025-03-26,15:41:39,Completed,197.00
7189,14,27,Pad Thai,2025-04-09,22:06:45,Completed,445.00
7190,11,17,Paneer Butter Masala,2025-03-18,17:40:44,Completed,324.00
7191,22,12,Thai Fried Rice,2025-04-08,17:54:42,Completed,315.00
7192,2,39,BBQ Chicken Platter,2025-02-27,19:32:40,Completed,578.00
7193,1,15,Chicken Biryani,2025-03-20,10:19:15,Completed,402.00
7194,6,4,Chicken Shawarma,2025-02-17,22:18:12,Completed,282.00
7195,3,16,Seekh Kebab,2025-03-18,21:47:56,Completed,371.00
7196,21,42,Hakka Noodles,2025-01-06,23:50:26,Completed,293.00
7197,2,15,Seekh Kebab,2025-02-12,17:15:13,Completed,363.00
7198,15,39,Pasta Alfredo,2025-03-08,17:11:28,Completed,296.00
7199,32,5,Grilled Steak,2025-01-07,11:13:08,Completed,761.00
7200,14,16,Chocolate Sundae,2025-01-11,20:46:29,Completed,170.00
7201,16,28,Cheese Burger,2025-03-19,14:19:18,Completed,271.00
7202,18,31,Masala Dosa,2025-02-16,19:24:10,Completed,288.00
7203,33,40,Seekh Kebab,2025-02-25,11:52:50,Completed,397.00
7204,28,6,Hakka Noodles,2025-04-27,16:38:34,Completed,264.00
7205,17,25,Hot Pot Combo,2025-02-09,21:18:24,Completed,783.00
7206,5,22,Chicken Shawarma,2025-04-02,22:12:09,Cancelled,231.00
7207,1,33,Seekh Kebab,2025-04-03,18:31:25,Cancelled,401.00
7208,24,25,Cappuccino,2025-02-09,09:26:56,Completed,181.00
7209,25,37,Cheese Burger,2025-01-25,20:16:49,Cancelled,309.00
7210,33,46,Cappuccino,2025-03-23,18:44:03,Completed,258.00
7211,16,16,Cappuccino,2025-01-05,18:40:45,Completed,187.00
7212,17,39,Hot Pot Combo,2025-03-29,11:16:15,Completed,701.00
7213,1,8,Hakka Noodles,2025-01-12,19:25:45,Completed,240.00
7214,34,13,Pizza Margherita,2025-01-22,20:16:44,Completed,616.00
7215,25,38,Pad Thai,2025-04-04,20:48:56,Cancelled,322.00
7216,7,41,BBQ Chicken Platter,2025-04-10,18:52:09,Completed,503.00
7217,26,45,Pad Thai,2025-01-01,12:52:31,Completed,317.00
7218,27,34,Pizza Margherita,2025-03-25,16:46:27,Completed,575.00
7219,12,46,Chicken Shawarma,2025-01-26,22:11:32,Cancelled,345.00
7220,14,12,Grilled Steak,2025-01-08,12:51:48,Completed,714.00
7221,29,41,Avocado Salad,2025-01-14,12:05:18,Completed,221.00
7222,18,5,Ramen Bowl,2025-01-04,14:30:31,Completed,465.00
7223,1,4,Chicken Momos,2025-04-07,07:42:37,Completed,210.00
7224,7,14,Chocolate Sundae,2025-04-12,07:24:38,Completed,188.00
7225,32,31,Hakka Noodles,2025-02-13,20:21:23,Completed,307.00
7226,21,16,Veg Chowmein,2025-03-27,19:24:39,Completed,301.00
7227,22,7,Chicken Biryani,2025-02-28,19:46:53,Pending,375.00
7228,2,39,Paneer Butter Masala,2025-04-22,23:17:44,Completed,353.00
7229,24,29,Avocado Salad,2025-03-29,22:32:26,Completed,190.00
7230,21,2,Thai Fried Rice,2025-02-16,08:51:47,Completed,343.00
7231,15,39,Cappuccino,2025-02-21,09:22:27,Cancelled,271.00
7232,7,47,Pasta Alfredo,2025-02-07,13:45:09,Pending,426.00
7233,33,3,Chicken Shawarma,2025-03-05,09:19:53,Completed,370.00
7234,30,11,Hot Pot Combo,2025-01-15,22:42:34,Completed,714.00
7235,11,49,Donut Box,2025-03-31,09:06:27,Cancelled,217.00
7236,11,21,Pasta Alfredo,2025-04-09,15:14:46,Completed,401.00
7237,8,43,Chicken Shawarma,2025-04-29,22:05:50,Completed,287.00
7238,5,42,Ramen Bowl,2025-02-18,19:41:41,Completed,551.00
7239,15,15,Chicken Momos,2025-01-15,16:05:07,Completed,351.00
7240,13,48,Paneer Butter Masala,2025-03-15,18:08:54,Completed,387.00
7241,1,20,Mutton Biryani,2025-03-17,13:54:24,Cancelled,461.00
7242,24,44,Chicken Shawarma,2025-03-08,14:06:25,Completed,347.00
7243,21,10,Pad Thai,2025-04-18,14:31:43,Completed,453.00
7244,19,10,Seekh Kebab,2025-03-27,08:38:20,Completed,331.00
7245,18,46,BBQ Chicken Platter,2025-03-03,13:31:18,Completed,546.00
7246,4,22,Chicken Shawarma,2025-04-16,13:54:46,Cancelled,287.00
7247,4,50,Cheese Burger,2025-04-20,22:46:25,Completed,260.00
7248,2,36,Pasta Alfredo,2025-02-13,20:43:30,Cancelled,380.00
7249,26,5,Chocolate Sundae,2025-04-04,16:18:44,Cancelled,260.00
7250,26,7,Chicken Shawarma,2025-02-11,08:54:59,Completed,347.00
7251,11,37,Chicken Shawarma,2025-02-26,22:18:57,Completed,285.00
7252,13,48,Thai Fried Rice,2025-01-02,18:46:54,Completed,267.00
7253,25,28,Donut Box,2025-04-18,12:59:03,Completed,331.00
7254,12,4,Paneer Butter Masala,2025-03-07,17:37:27,Cancelled,450.00
7255,26,16,Mutton Biryani,2025-01-16,14:25:31,Completed,532.00
7256,12,42,Seekh Kebab,2025-02-18,09:49:29,Pending,397.00
7257,18,41,Thai Fried Rice,2025-02-26,18:00:07,Completed,261.00
7258,32,42,Donut Box,2025-04-27,23:14:01,Completed,356.00
7259,31,18,Butter Chicken,2025-04-06,10:50:37,Completed,473.00
7260,28,20,BBQ Chicken Platter,2025-01-17,10:20:04,Completed,587.00
7261,12,26,Butter Chicken,2025-01-03,19:35:52,Completed,485.00
7262,32,5,Chocolate Sundae,2025-04-18,10:48:48,Completed,150.00
7263,12,39,Butter Chicken,2025-01-24,07:35:28,Pending,381.00
7264,3,9,BBQ Chicken Platter,2025-01-27,12:05:35,Completed,458.00
7265,6,8,Chocolate Sundae,2025-02-08,18:34:10,Completed,120.00
7266,16,20,Mutton Biryani,2025-03-08,16:42:34,Completed,527.00
7267,32,45,Ramen Bowl,2025-03-08,18:38:34,Completed,465.00
7268,3,16,Mutton Biryani,2025-01-25,11:19:54,Pending,414.00
7269,14,38,Veg Chowmein,2025-02-05,11:46:39,Completed,350.00
7270,17,17,Pasta Alfredo,2025-03-25,12:25:29,Completed,345.00
7271,28,45,Chicken Shawarma,2025-03-10,13:04:40,Completed,279.00
7272,24,37,Donut Box,2025-03-24,23:38:10,Completed,249.00
7273,21,28,Pasta Alfredo,2025-01-04,14:04:17,Completed,308.00
7274,27,5,Ramen Bowl,2025-03-23,09:23:58,Completed,509.00
7275,10,15,Chicken Momos,2025-01-02,10:24:14,Completed,226.00
7276,8,12,Chocolate Sundae,2025-04-04,16:37:52,Pending,144.00
7277,34,23,Butter Chicken,2025-03-15,16:35:17,Completed,362.00
7278,11,21,Hakka Noodles,2025-02-19,12:22:51,Completed,356.00
7279,26,31,BBQ Chicken Platter,2025-01-17,15:00:43,Completed,489.00
7280,9,10,Pasta Alfredo,2025-03-14,15:03:58,Completed,374.00
7281,16,44,Avocado Salad,2025-02-23,21:11:28,Cancelled,309.00
7282,33,19,Chicken Momos,2025-02-24,23:45:56,Cancelled,258.00
7283,20,41,Masala Dosa,2025-02-09,20:49:20,Pending,200.00
7284,5,47,Fish Fry,2025-01-12,12:36:03,Completed,553.00
7285,32,1,Pizza Margherita,2025-03-28,23:59:46,Completed,607.00
7286,33,44,Donut Box,2025-04-24,10:25:00,Completed,211.00
7287,28,45,Falafel Wrap,2025-04-06,18:15:47,Completed,335.00
7288,3,39,Hot Pot Combo,2025-01-22,23:57:14,Completed,753.00
7289,9,33,Veg Chowmein,2025-01-07,20:31:24,Completed,238.00
7290,22,44,Fish Fry,2025-04-17,10:18:19,Completed,547.00
7291,14,1,Seekh Kebab,2025-03-22,19:13:59,Completed,431.00
7292,3,30,Avocado Salad,2025-04-19,22:03:22,Completed,307.00
7293,22,20,Veg Chowmein,2025-01-14,07:22:56,Completed,312.00
7294,23,1,Paneer Butter Masala,2025-02-25,22:12:05,Completed,329.00
7295,27,8,Cappuccino,2025-01-01,11:49:42,Completed,270.00
7296,26,24,Pad Thai,2025-02-16,20:57:11,Completed,368.00
7297,7,29,Donut Box,2025-04-18,21:10:08,Completed,321.00
7298,1,23,Butter Chicken,2025-01-26,10:12:18,Completed,451.00
7299,27,48,Ramen Bowl,2025-04-26,08:10:42,Completed,562.00
7300,18,8,Pizza Margherita,2025-03-04,22:51:43,Completed,563.00
7301,26,33,Seekh Kebab,2025-04-29,19:08:07,Cancelled,305.00
7302,9,10,Veg Chowmein,2025-03-06,07:49:43,Completed,297.00
7303,28,39,Seekh Kebab,2025-01-02,20:30:18,Completed,321.00
7304,28,16,Avocado Salad,2025-01-20,23:11:15,Completed,219.00
7305,17,45,Fish Fry,2025-03-27,20:12:30,Completed,506.00
7306,33,40,Cheese Burger,2025-01-25,11:14:07,Completed,229.00
7307,18,13,Chicken Shawarma,2025-02-24,07:39:12,Completed,243.00
7308,25,27,Chocolate Sundae,2025-02-09,14:14:21,Completed,135.00
7309,33,28,Thai Fried Rice,2025-01-07,16:07:17,Completed,319.00
7310,27,16,Ramen Bowl,2025-04-25,08:11:02,Completed,522.00
7311,14,19,Cappuccino,2025-02-05,10:27:11,Completed,275.00
7312,24,22,Pad Thai,2025-01-15,10:42:00,Completed,333.00
7313,22,24,Seekh Kebab,2025-04-14,18:47:49,Completed,454.00
7314,24,16,Thai Fried Rice,2025-02-05,13:37:24,Completed,257.00
7315,9,41,Seekh Kebab,2025-03-19,10:02:37,Cancelled,348.00
7316,13,46,Hot Pot Combo,2025-04-29,10:04:34,Completed,737.00
7317,31,49,Grilled Steak,2025-03-10,11:02:08,Completed,750.00
7318,17,49,Falafel Wrap,2025-02-14,18:28:40,Completed,311.00
7319,5,31,Pizza Margherita,2025-03-09,23:50:01,Completed,550.00
7320,9,19,Mutton Biryani,2025-03-14,08:50:44,Completed,481.00
7321,32,44,Falafel Wrap,2025-04-22,23:04:10,Completed,330.00
7322,25,36,Hakka Noodles,2025-02-19,19:38:17,Completed,220.00
7323,11,37,Grilled Steak,2025-03-17,07:56:59,Completed,726.00
7324,33,46,Seekh Kebab,2025-03-09,15:19:54,Completed,368.00
7325,8,11,Fish Fry,2025-01-06,14:18:02,Completed,551.00
7326,9,18,Mutton Biryani,2025-03-24,14:52:13,Completed,380.00
7327,23,41,Avocado Salad,2025-02-17,17:05:45,Pending,257.00
7328,9,27,Avocado Salad,2025-02-07,17:03:40,Pending,281.00
7329,15,47,Chicken Momos,2025-01-23,15:01:34,Completed,349.00
7330,7,47,Seekh Kebab,2025-03-30,19:41:16,Pending,454.00
7331,14,29,Fish Fry,2025-02-11,15:13:37,Completed,581.00
7332,10,29,Fish Fry,2025-04-04,20:23:09,Cancelled,503.00
7333,32,12,Hot Pot Combo,2025-01-24,12:12:36,Completed,706.00
7334,19,2,Pad Thai,2025-01-21,12:52:25,Completed,348.00
7335,5,10,Masala Dosa,2025-02-24,14:29:58,Completed,283.00
7336,7,47,Chocolate Sundae,2025-01-18,07:38:06,Completed,125.00
7337,8,1,Hakka Noodles,2025-04-17,08:08:15,Completed,288.00
7338,10,41,Avocado Salad,2025-01-02,07:50:06,Completed,276.00
7339,6,13,Chicken Shawarma,2025-03-03,21:52:10,Completed,352.00
7340,10,16,Mutton Biryani,2025-03-11,15:40:34,Completed,391.00
7341,7,35,Pad Thai,2025-01-14,23:56:53,Completed,300.00
7342,15,2,Fish Fry,2025-02-24,19:09:22,Completed,537.00
7343,25,44,Butter Chicken,2025-04-16,10:31:10,Cancelled,407.00
7344,7,19,Veg Chowmein,2025-01-10,17:07:23,Cancelled,231.00
7345,3,39,Chicken Shawarma,2025-01-23,20:33:21,Completed,338.00
7346,10,43,Donut Box,2025-02-08,16:22:56,Completed,337.00
7347,24,17,Butter Chicken,2025-04-13,09:50:00,Pending,388.00
7348,10,21,Chicken Shawarma,2025-02-19,21:46:50,Completed,352.00
7349,5,8,BBQ Chicken Platter,2025-02-24,15:09:05,Completed,482.00
7350,12,50,Pasta Alfredo,2025-02-15,17:31:27,Completed,385.00
7351,22,9,Thai Fried Rice,2025-04-28,14:24:26,Completed,367.00
7352,32,35,Falafel Wrap,2025-04-16,14:24:05,Completed,307.00
7353,34,37,Hakka Noodles,2025-03-30,14:44:05,Completed,220.00
7354,14,2,Veg Chowmein,2025-03-13,22:08:58,Completed,299.00
7355,24,50,Chicken Shawarma,2025-02-07,21:09:53,Pending,337.00
7356,16,14,Fish Fry,2025-01-08,11:07:44,Completed,576.00
7357,2,45,Pizza Margherita,2025-02-17,08:44:06,Completed,498.00
7358,31,39,Cheese Burger,2025-01-04,11:23:09,Completed,239.00
7359,1,37,Pizza Margherita,2025-01-20,12:30:47,Completed,615.00
7360,20,31,Pizza Margherita,2025-04-03,17:28:50,Completed,483.00
7361,19,8,Chicken Shawarma,2025-01-08,08:38:48,Completed,271.00
7362,1,26,Pizza Margherita,2025-03-29,21:35:45,Pending,626.00
7363,33,20,Butter Chicken,2025-01-30,20:59:10,Completed,373.00
7364,34,25,Chicken Shawarma,2025-04-06,13:25:39,Completed,330.00
7365,12,48,Falafel Wrap,2025-03-19,09:52:44,Completed,280.00
7366,26,25,Cheese Burger,2025-01-07,18:41:27,Completed,247.00
7367,7,5,Veg Chowmein,2025-03-19,17:01:15,Completed,348.00
7368,7,5,Grilled Steak,2025-03-18,07:48:58,Completed,751.00
7369,13,41,Mutton Biryani,2025-01-31,15:05:36,Completed,524.00
7370,31,3,Mutton Biryani,2025-02-10,09:19:00,Cancelled,452.00
7371,26,33,Grilled Steak,2025-02-10,19:46:22,Cancelled,634.00
7372,22,27,Seekh Kebab,2025-03-06,10:32:51,Completed,306.00
7373,25,31,BBQ Chicken Platter,2025-04-22,08:18:10,Completed,568.00
7374,6,41,Masala Dosa,2025-04-02,14:56:13,Pending,216.00
7375,11,33,Chocolate Sundae,2025-04-04,23:59:49,Completed,153.00
7376,22,19,Veg Chowmein,2025-03-21,20:02:57,Completed,309.00
7377,16,14,Avocado Salad,2025-03-19,09:09:36,Completed,317.00
7378,7,1,Chicken Shawarma,2025-04-09,16:35:55,Cancelled,252.00
7379,32,7,Hot Pot Combo,2025-02-10,12:59:18,Completed,731.00
7380,24,23,Masala Dosa,2025-01-10,12:45:49,Completed,301.00
7381,17,49,Hot Pot Combo,2025-03-25,11:07:36,Completed,753.00
7382,19,26,Pizza Margherita,2025-04-20,11:28:23,Completed,639.00
7383,21,24,Masala Dosa,2025-03-29,20:32:28,Completed,190.00
7384,4,48,Fish Fry,2025-03-31,07:09:54,Completed,576.00
7385,11,37,Pasta Alfredo,2025-04-20,09:14:24,Pending,303.00
7386,23,30,Hot Pot Combo,2025-03-24,21:06:05,Completed,687.00
7387,26,50,Pizza Margherita,2025-01-26,19:21:04,Completed,634.00
7388,32,14,Butter Chicken,2025-04-05,22:07:17,Completed,489.00
7389,10,31,Chicken Shawarma,2025-03-23,13:20:36,Completed,383.00
7390,25,4,Veg Chowmein,2025-04-12,20:30:13,Completed,215.00
7391,28,18,Chicken Momos,2025-03-23,12:05:09,Completed,303.00
7392,6,20,Butter Chicken,2025-02-27,20:33:13,Completed,416.00
7393,12,4,Masala Dosa,2025-04-25,20:21:48,Completed,230.00
7394,23,27,Cappuccino,2025-03-02,12:44:27,Completed,296.00
7395,25,1,Falafel Wrap,2025-04-11,13:04:46,Completed,357.00
7396,10,21,Donut Box,2025-04-16,17:00:09,Pending,247.00
7397,32,21,Paneer Butter Masala,2025-04-12,20:16:33,Completed,405.00
7398,9,41,Hot Pot Combo,2025-03-23,10:02:13,Completed,708.00
7399,27,45,Falafel Wrap,2025-04-10,12:38:24,Completed,253.00
7400,13,44,BBQ Chicken Platter,2025-01-02,18:52:23,Completed,528.00
7401,33,8,Butter Chicken,2025-03-05,21:26:26,Completed,488.00
7402,28,34,Hakka Noodles,2025-02-12,10:59:11,Completed,315.00
7403,12,36,Avocado Salad,2025-01-21,20:24:18,Pending,301.00
7404,19,45,Avocado Salad,2025-04-29,10:05:51,Pending,212.00
7405,2,40,Pizza Margherita,2025-01-14,22:47:48,Completed,619.00
7406,7,41,Hot Pot Combo,2025-03-06,08:42:18,Pending,714.00
7407,15,50,Hot Pot Combo,2025-03-12,19:07:12,Pending,691.00
7408,23,30,Pizza Margherita,2025-04-27,19:00:23,Completed,609.00
7409,19,18,Donut Box,2025-02-03,16:53:57,Completed,316.00
7410,16,1,Pizza Margherita,2025-01-05,07:01:09,Completed,612.00
7411,21,22,Cheese Burger,2025-03-15,20:15:35,Cancelled,269.00
7412,26,4,BBQ Chicken Platter,2025-02-24,11:40:24,Cancelled,494.00
7413,26,21,Chocolate Sundae,2025-01-21,20:14:06,Completed,152.00
7414,33,8,Thai Fried Rice,2025-03-15,19:53:48,Completed,296.00
7415,11,21,Grilled Steak,2025-01-12,09:01:27,Completed,761.00
7416,10,2,Avocado Salad,2025-04-01,09:36:24,Completed,223.00
7417,30,41,Thai Fried Rice,2025-04-10,18:11:15,Completed,286.00
7418,20,13,Falafel Wrap,2025-04-18,14:46:49,Pending,296.00
7419,17,43,Mutton Biryani,2025-02-05,09:59:09,Completed,528.00
7420,7,8,Hot Pot Combo,2025-04-29,10:06:09,Completed,706.00
7421,6,5,Cappuccino,2025-04-19,18:58:53,Completed,175.00
7422,32,2,Pizza Margherita,2025-01-10,22:40:04,Completed,587.00
7423,25,21,Thai Fried Rice,2025-04-27,21:51:10,Completed,232.00
7424,12,43,BBQ Chicken Platter,2025-03-22,08:07:21,Cancelled,573.00
7425,1,11,Chocolate Sundae,2025-04-05,15:59:07,Completed,127.00
7426,2,34,Chocolate Sundae,2025-04-08,11:13:55,Completed,175.00
7427,2,21,Chicken Shawarma,2025-01-29,09:46:44,Cancelled,298.00
7428,18,31,Grilled Steak,2025-01-12,18:45:35,Completed,729.00
7429,32,28,Chocolate Sundae,2025-02-21,13:16:11,Completed,191.00
7430,26,7,BBQ Chicken Platter,2025-04-12,16:10:50,Completed,574.00
7431,28,29,Pizza Margherita,2025-03-18,15:52:20,Completed,635.00
7432,25,28,Grilled Steak,2025-03-14,18:23:57,Completed,626.00
7433,29,11,Mutton Biryani,2025-03-07,15:37:26,Completed,515.00
7434,23,26,Chicken Biryani,2025-01-15,12:51:20,Completed,387.00
7435,23,16,Masala Dosa,2025-01-28,18:23:09,Completed,211.00
7436,1,21,Butter Chicken,2025-01-02,17:13:29,Completed,432.00
7437,15,36,Masala Dosa,2025-02-19,16:38:13,Completed,206.00
7438,18,46,Avocado Salad,2025-04-24,09:36:57,Completed,301.00
7439,21,21,Grilled Steak,2025-01-26,08:51:31,Completed,680.00
7440,27,8,Paneer Butter Masala,2025-02-27,12:38:20,Completed,350.00
7441,2,19,Chicken Biryani,2025-03-24,07:58:29,Completed,443.00
7442,3,35,Chocolate Sundae,2025-01-06,17:41:01,Completed,144.00
7443,27,47,Pad Thai,2025-02-05,17:48:22,Completed,442.00
7444,21,32,Avocado Salad,2025-01-07,19:19:44,Cancelled,316.00
7445,8,24,Avocado Salad,2025-01-14,07:14:03,Pending,225.00
7446,7,21,Butter Chicken,2025-04-03,20:14:10,Completed,444.00
7447,1,45,Mutton Biryani,2025-02-03,08:07:03,Cancelled,399.00
7448,17,22,Butter Chicken,2025-03-20,19:17:44,Completed,385.00
7449,30,8,Chicken Shawarma,2025-02-10,11:48:37,Pending,335.00
7450,29,43,Paneer Butter Masala,2025-03-08,23:15:36,Completed,415.00
7451,18,21,Hakka Noodles,2025-04-04,22:14:05,Completed,295.00
7452,6,23,Falafel Wrap,2025-04-17,14:42:41,Completed,252.00
7453,5,5,Cappuccino,2025-01-08,13:00:42,Completed,248.00
7454,13,32,Paneer Butter Masala,2025-02-13,13:52:37,Completed,421.00
7455,21,49,Pad Thai,2025-04-01,21:41:09,Pending,327.00
7456,9,15,Veg Chowmein,2025-02-19,21:55:39,Completed,312.00
7457,13,5,Chicken Momos,2025-02-24,12:43:19,Cancelled,347.00
7458,7,10,Hot Pot Combo,2025-04-23,10:47:07,Completed,777.00
7459,12,18,Chicken Biryani,2025-03-02,23:28:22,Completed,480.00
7460,6,23,Pizza Margherita,2025-01-28,11:25:32,Completed,565.00
7461,4,29,Chicken Momos,2025-02-17,10:03:41,Completed,308.00
7462,13,19,Grilled Steak,2025-02-21,12:38:17,Completed,736.00
7463,34,28,Paneer Butter Masala,2025-03-29,08:41:15,Cancelled,346.00
7464,8,4,Mutton Biryani,2025-03-15,15:15:04,Completed,450.00
7465,15,40,Butter Chicken,2025-04-02,19:25:25,Completed,418.00
7466,32,14,Cheese Burger,2025-04-11,13:22:40,Completed,372.00
7467,19,47,Chicken Biryani,2025-01-13,12:32:58,Completed,462.00
7468,20,45,Fish Fry,2025-01-22,17:43:04,Completed,565.00
7469,30,10,Chicken Biryani,2025-03-27,22:27:21,Completed,407.00
7470,5,11,Donut Box,2025-04-08,07:38:22,Cancelled,359.00
7471,1,32,Fish Fry,2025-03-02,10:02:52,Completed,554.00
7472,15,34,Chocolate Sundae,2025-01-22,11:49:06,Completed,205.00
7473,29,32,Seekh Kebab,2025-02-14,15:42:31,Completed,417.00
7474,1,23,Pad Thai,2025-04-01,17:57:33,Completed,452.00
7475,31,8,Chicken Momos,2025-03-29,23:46:40,Completed,305.00
7476,15,43,Chicken Shawarma,2025-02-15,22:01:15,Completed,340.00
7477,24,14,Seekh Kebab,2025-01-12,13:58:24,Completed,370.00
7478,29,34,Cheese Burger,2025-02-03,18:56:21,Completed,326.00
7479,18,20,Grilled Steak,2025-01-06,23:44:21,Pending,641.00
7480,28,30,BBQ Chicken Platter,2025-04-12,18:18:07,Cancelled,577.00
7481,10,30,Donut Box,2025-01-20,23:18:39,Completed,251.00
7482,20,32,Pad Thai,2025-01-09,16:00:29,Completed,372.00
7483,8,4,Cappuccino,2025-02-09,07:27:22,Completed,150.00
7484,4,17,Chicken Shawarma,2025-02-14,16:50:54,Completed,373.00
7485,10,6,Butter Chicken,2025-02-04,11:46:12,Completed,370.00
7486,19,15,Mutton Biryani,2025-03-02,18:15:51,Completed,478.00
7487,28,26,Paneer Butter Masala,2025-04-25,15:58:19,Completed,334.00
7488,28,44,Ramen Bowl,2025-04-13,11:43:49,Completed,474.00
7489,27,36,Grilled Steak,2025-02-08,16:05:19,Completed,770.00
7490,30,35,Cheese Burger,2025-02-18,20:06:08,Completed,300.00
7491,33,44,Butter Chicken,2025-02-15,21:22:27,Completed,455.00
7492,30,2,Falafel Wrap,2025-01-04,20:05:48,Completed,277.00
7493,16,38,Chocolate Sundae,2025-02-17,11:39:34,Pending,195.00
7494,4,49,Pasta Alfredo,2025-01-17,19:42:00,Completed,412.00
7495,30,4,Masala Dosa,2025-01-08,15:53:41,Completed,332.00
7496,7,19,BBQ Chicken Platter,2025-03-03,17:55:03,Completed,599.00
7497,33,48,Butter Chicken,2025-01-07,13:33:09,Completed,476.00
7498,9,15,Donut Box,2025-03-23,11:19:40,Completed,211.00
7499,32,40,Butter Chicken,2025-01-26,10:04:00,Completed,380.00
7500,34,7,Fish Fry,2025-01-27,10:30:01,Pending,593.00
7501,26,4,Paneer Butter Masala,2025-02-08,19:30:11,Pending,429.00
7502,17,40,Donut Box,2025-02-26,10:27:09,Completed,257.00
7503,10,48,Donut Box,2025-01-31,12:32:47,Completed,261.00
7504,31,31,Pad Thai,2025-02-07,10:37:31,Completed,370.00
7505,26,25,Butter Chicken,2025-04-13,10:29:26,Pending,387.00
7506,2,19,Hot Pot Combo,2025-01-16,19:00:37,Completed,818.00
7507,29,3,Veg Chowmein,2025-01-18,21:56:46,Completed,212.00
